  distance  queryIdx  trainIdx    imgIdx
      0.06       853       978         0
      0.31       854       375         0
      0.33       855       124         0
      0.36       856       625         0
      0.36       857       371         0
      0.10       858       843         0
      0.16       859       777         0
      0.21       860       902         0
      0.32       861       429         0
      0.08       862       988         0
      0.24       863       897         0
      0.33       864       187         0
      0.23       865       370         0
      0.32       866       108         0
      0.33       867       846         0
      0.32       868        79         0
      0.27       869       234         0
      0.28       870       388         0
      0.16       871       883         0
      0.06       872       885         0
      0.11       873       963         0
      0.29       874       330         0
      0.26       875       379         0
      0.34       876       965         0
      0.28       877       913         0
      0.32       878       353         0
      0.28       879       535         0
      0.27       880       445         0
      0.28       881       841         0
      0.24       882       317         0
      0.24       883       683         0
      0.25       884       317         0
      0.30       885       962         0
      0.21       886       910         0
      0.30       887       130         0
      0.31       888       736         0
      0.34       889       886         0
      0.28       890        36         0
      0.31       891       583         0
      0.37       892       910         0
      0.05       893       970         0
      0.29       894       446         0
      0.20       895       423         0
      0.26       896       988         0
